Agcy Name,Org Name,Pborg Seq,Pborg Seq Managed By,Org Order,Location,Title,Name of Incumbent,Type of Appt,Pay Plan,Pay,Tenure,Expires,Pb Order
CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,37589,,1,"Arlington, VA","Member, Board of Trustees",Vacant,PA,WC,,6 Years,,35
CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,37589,,1,"Arlington, VA","Member, Board of Trustees",Vacant,PA,WC,,6 Years,,40
CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,37589,,1,"Washington, DC","Member, Board of Trustees",Vacant,PA,WC,,6 Years,,45
CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,37589,,1,"Arlington, VA","Member, Board of Trustees",Vacant,PA,WC,,6 Years,,50
CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,37589,,1,"Washington, DC","Member, Board of Trustees",Vacant,PA,WC,,6 Years,,55
CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,37589,,1,"Arlington, VA","Member, Board of Trustees",Vacant,PA,WC,,6 Years,,60
CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,37589,,1,"Arlington, VA","Member, Board of Trustees",Vacant,PA,WC,,6 Years,,65
CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,CHRISTOPHER COLUMBUS FELLOWSHIP FOUNDATION,37589,,1,"Arlington, VA","Member, Board of Trustees",Vacant,PA,WC,,6 Years,,70
COMMISSION ON CIVIL RIGHTS,COMMISSION ON CIVIL RIGHTS,37818,,1,,,,,,,,,
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"River Forest, IL",Chairman,Martin R. Castro ,PA,EX,IV, ,,5
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"Los Angeles, CA",Vice-Chair,Vacant,XS,EX,IV, ,,10
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"San Francisco, CA",Commissioner,Michael Yaki ,XS,EX,IV, ,,15
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"Las Vegas, NV",Commissioner,David Kladney ,XS,EX,IV, ,,20
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"Concord, MA",Vice Chairman,Vacant,PA,EX,IV, ,,25
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"San Diego, CA",Commissioner,Gail Heriot ,XS,EX,IV, ,,30
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"Cleveland, OH",Commissioner,Peter N. Kirsanow ,PA,EX,IV, ,,35
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"San Francisco, CA",Commissioner,Roberta Achtenberg ,PA,EX,IV, ,,40
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"Washington, DC",Vice Chairman,Vacant,PA,EX,IV, ,,45
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"Washington, DC",Commissioner,Karen Keiko Narasaki ,PA,EX,IV, ,,50
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"Fayetteville, NC",Commissioner (Vicechair),Patricia Ann Timmons-Goodson ,PA,EX,IV, ,,55
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"Washington, DC",Special Assistant to the Commissioner,Amelia Royce ,SC,GS,12, ,,60
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"Washington, DC",Special Assistant,Sheryl Conrad Cozart ,SC,GS,14, ,,65
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"Washington, DC",Special Assistant,Alison E. Somin ,SC,GS,13, ,,70
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"North Tonawanda, NY",Special Assistant to the Commissioner,Alec Haniford Deull ,SC,GS,14, ,,75
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"Washington, DC",Special Assistant to the Commissioner,Jason T. Lagria ,SC,GS,14, ,,80
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"Washington, DC",Special Assistant to the Commissioner,Kimberly Ann Tolhurst ,SC,GS,14, ,,85
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"Washington, DC",Special Assistant to the Chairman,Irena Vidulovic ,SC,GS,14, ,,90
COMMISSION ON CIVIL RIGHTS,COMMISSIONERS,37819,37818,4,"Washington, DC",Special Assistant to the Commissioner,Carissa Beth Mulder ,SC,GS,13, ,,95
COMMISSION ON CIVIL RIGHTS,STAFF MEMBERS,37820,37818,6,"Washington, DC",Associate Deputy Staff Director,Vacant,,ES,, ,,5
COMMISSION ON CIVIL RIGHTS,STAFF MEMBERS,37820,37818,6,"Washington, DC",Assistant Staff Director for Civil Rights Evaluation,Vacant,,ES,, ,,10
COMMISSION ON CIVIL RIGHTS,STAFF MEMBERS,37820,37818,6,"Washington, DC",Acting Staff Director,Vacant,,ES,, ,,15
COMMISSION ON CIVIL RIGHTS,STAFF MEMBERS,37820,37818,6,"Washington, DC",General Counsel,Vacant,,ES,, ,,20
COMMISSION ON CIVIL RIGHTS,STAFF MEMBERS,37820,37818,6,"Washington, DC",Assistant Staff Director for Congressional Affairs,Vacant,,ES,, ,,25
COMMISSION ON CIVIL RIGHTS,STAFF MEMBERS,37820,37818,6,"Washington, DC",Staff Director,Mauro Albert Morales ,NA,ES,, ,,30
COMMISSION ON CIVIL RIGHTS,STAFF MEMBERS,37820,37818,6,"Washington, DC",Principal Advisor to the Commission,Vacant,,ES,, ,,35
COMMISSION OF FINE ARTS,COMMISSION OF FINE ARTS,37823,,1,"Washington, DC",Chairman,Earl A. Powell III,PA,WC,,4 Years,,5
COMMISSION OF FINE ARTS,COMMISSION OF FINE ARTS,37823,,1,"Washington, DC",Vice Chairman,Philip Freelon ,PA,WC,,4 Years,,10
COMMISSION OF FINE ARTS,COMMISSION OF FINE ARTS,37823,,1,"Washington, DC",Commission Member,Alex Krieger ,PA,WC,,4 Years,,15
COMMISSION OF FINE ARTS,COMMISSION OF FINE ARTS,37823,,1,"Washington, DC",Commission Member,Elizabeth K. Meyer ,PA,WC,,4 Years,,20
COMMISSION OF FINE ARTS,COMMISSION OF FINE ARTS,37823,,1,"Washington, DC",Commission Member,Mia Lehrer ,PA,WC,,4 Years,,25
COMMISSION OF FINE ARTS,COMMISSION OF FINE ARTS,37823,,1,"Washington, DC",Commission Member,Elizabeth Gilbert ,PA,WC,,4 Years,,30
COMMISSION OF FINE ARTS,COMMISSION OF FINE ARTS,37823,,1,"Washington, DC",Commission Member,Edward D. Dunson ,PA,WC,,4 Years,,35
COMMISSION OF FINE ARTS,OFFICE OF THE SECRETARY,37822,37823,1,"Washington, DC",Secretary to the Commission,Career Incumbent,CA,ES,, ,,40
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,39394,,1,,,,,,,,,
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Arlington, VA",Chairperson,James Kesteloot ,PA,PD,,5 Years,,5
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Arlington, VA",Vice-Chairperson,Lisa Wilusz ,PA,WC,, ,,10
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Arlington, VA",Member,P. Edward Anthony ,PA,WC,, ,,15
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Arlington, VA",Member,Jan Frye ,PA,WC,, ,,20
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Arlington, VA",Member,Harry Hallock ,PA,WC,, ,,25
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Winter Haven, FL",Member,Robert Kelly Jr.,PA,PD,,5 Years,12-31-16,30
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Arlington, VA",Member,Anil Lewis ,PA,PD,,5 Years,12-27-16,35
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Arlington, VA",Member,J. Anthony Poleo ,PA,WC,, ,,40
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Arlington, VA",Member,Thomas Robinson ,PA,WC,, ,,45
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Arlington, VA",Member,Jennifer Sheehy ,PA,WC,, ,,50
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Arlington, VA",Member,William Sisk ,PA,WC,, ,,55
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Arlington, VA",Member,Virna Winters ,PA,WC,, ,,60
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Arlington, VA",Member,Jonathan Yuen ,PA,WC,, ,,65
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Arlington, VA",Member,Vacant,PA,PD,,5 Years,,70
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Arlington, VA",Member,Vacant,PA,WC,, ,,75
COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED,ABILITYONE,40265,39394,10,"Arlington, VA",Executive Director,Career Incumbent,CA,ES,, ,,80
COMMODITY FUTURES TRADING COMMISSION,COMMODITY FUTURES TRADING COMMISSION,37835,,1,,,,,,,,,
COMMODITY FUTURES TRADING COMMISSION,Office of the Chairperson,37828,37828,10,"Washington, DC",Chairperson,Timothy G. Massad ,PAS,EX,III,5 Years,04-13-17,5
COMMODITY FUTURES TRADING COMMISSION,Office of the Chairperson,37828,37828,10,"Washington, DC",Commissioner,James C. Giancarlo ,PAS,EX,IV,5 Years,04-13-19,10
COMMODITY FUTURES TRADING COMMISSION,Office of the Chairperson,37828,37828,10,"Washington, DC",Commissioner,Sharon Y. Bowen ,PAS,EX,IV,5 Years,04-13-18,15
COMMODITY FUTURES TRADING COMMISSION,Office of the Chairperson,37828,37828,10,"Washington, DC",Commissioner,Vacant,PAS,EX,IV,5 Years,,20
COMMODITY FUTURES TRADING COMMISSION,Office of the Chairperson,37828,37828,10,"Washington, DC",Commissioner,Vacant,PAS,EX,IV,5 Years,,25
COMMODITY FUTURES TRADING COMMISSION,Office of the Chairperson,37828,37828,10,"Washington, DC",Director of Legislative Affairs,Cory Claussen ,SC,OT,"$1,83,146 ", ,,30
COMMODITY FUTURES TRADING COMMISSION,Office of the Chairperson,37828,37828,10,"Washington, DC","Director, Office of Public Affairs",Steven W. Adamske ,SC,OT,"$1,89,372 ", ,,35
COMMODITY FUTURES TRADING COMMISSION,Office of the Chairperson,37828,37828,10,"District of Columbia, DC",Public Affairs Specialist (Speechwriter),Christopher Spina ,SC,OT,"$1,55,699 ", ,,40
COMMODITY FUTURES TRADING COMMISSION,Office of the Chairperson,37828,37828,10,"Washington, DC",Administrative Assistant to the Commissioner,Shonneice Jones ,SC,OT,"$83,006 ", ,,45
COMMODITY FUTURES TRADING COMMISSION,Office of the Chairperson,37828,37828,10,"District of Columbia, DC",Administrative Assistant,Vontrece Wilson ,SC,OT,"$77,573 ", ,,50
COMMODITY FUTURES TRADING COMMISSION,Office of the Chief Economist,37834,37828,20,"Washington, DC",Chief Economist,Sayee Srinivasan ,SC,OT,"$2,35,300 ", ,,5
COMMODITY FUTURES TRADING COMMISSION,DIVISION OF ENFORCEMENT,37831,37835,30,"Washington, DC","Director, Division of Enforcement ",Aitan Goelman ,SC,OT,"$2,35,300 ", ,,5
CONSUMER FINANCIAL PROTECTION BUREAU,CONSUMER FINANCIAL PROTECTION BUREAU,40394,,1,"Washington, DC",Director,Richard A. Cordray ,PAS,EX,II, ,07-17-18,
CONSUMER PRODUCT SAFETY COMMISSION,CONSUMER PRODUCT SAFETY COMMISSION,39789,,1,"Bethesda, MD","Chairman, Consumer Product Safety Commission",Elliot Franklin Kaye ,PAS,EX,III,7 Years,,5
CONSUMER PRODUCT SAFETY COMMISSION,CONSUMER PRODUCT SAFETY COMMISSION,39789,,1,"Bethesda, MD",Chief of Staff,Jana L. Fong-Swamidoss ,SC,GS,15, ,,10
CONSUMER PRODUCT SAFETY COMMISSION,CONSUMER PRODUCT SAFETY COMMISSION,39789,,1,"Bethesda, MD",Special Assistant,Jonathan D. Midgett ,SC,GS,15, ,,15
CONSUMER PRODUCT SAFETY COMMISSION,CONSUMER PRODUCT SAFETY COMMISSION,39789,,1,"Bethesda, MD",General Counsel,Vacant,,ES,, ,,20
CONSUMER PRODUCT SAFETY COMMISSION,CONSUMER PRODUCT SAFETY COMMISSION,39789,,1,"Bethesda, MD","Director, Office of Communications",Scott J. Wolfson ,SC,GS,15, ,,25
CONSUMER PRODUCT SAFETY COMMISSION,CONSUMER PRODUCT SAFETY COMMISSION,39789,,1,"Bethesda, MD","Director, Office of Legislative Affairs",Julia Erin Richardson ,SC,GS,15, ,,30
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF COMMISSIONERS,39790,39789,10,"Bethesda, MD",Commissioner,Marietta S. Robinson ,PAS,EX,IV,7 Years,,5
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF COMMISSIONERS,39790,39789,10,"Bethesda, MD",Special Assistant (Legal),Heather C. Bramble ,SC,GS,15, ,,10
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF COMMISSIONERS,39790,39789,10,"Bethesda, MD",Special Assistant (Legal),Boaz Israel Green ,SC,GS,15, ,,15
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF COMMISSIONERS,39790,39789,10,"Bethesda, MD",Executive Assistant,Dorothy S. Yahr ,SC,GS,13, ,,20
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF COMMISSIONERS,39790,39789,10,"Bethesda, MD",Commissioner,Ann Marie Buerkle ,PAS,EX,IV, ,,25
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF COMMISSIONERS,39790,39789,10,"Bethesda, MD",Special Assistant (Legal),John Gibson Mullan ,SC,GS,15, ,,30
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF COMMISSIONERS,39790,39789,10,"Bethesda, MD",Special Assistant,Nancy Ann Lowery ,SC,GS,14, ,,35
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF COMMISSIONERS,39790,39789,10,"Bethesda, MD",Executive Assistant,Katelyn M. Costello ,SC,GS,12, ,,40
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF COMMISSIONERS,39790,39789,10,"Bethesda, MD",Commissioner,Joseph P. Mohorovic ,PAS,EX,IV,7 Years,,45
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF COMMISSIONERS,39790,39789,10,"Bethesda, MD",Special Assistant,Stuart Bryce Dustman ,SC,GS,15, ,,50
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF COMMISSIONERS,39790,39789,10,"Bethesda, MD",Special Assistant (Legal),Steven Michael Gentine ,SC,GS,13, ,,55
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF COMMISSIONERS,39790,39789,10,"Bethesda, MD",Executive Assistant,Ryan J. Radford ,SC,GS,12, ,,60
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF COMMISSIONERS,39790,39789,10,"Bethesda, MD",Commissioner,Robert Sanford Adler ,PAS,EX,IV, ,,65
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF COMMISSIONERS,39790,39789,10,"Bethesda, MD",Special Assistant (Legal),Sarah A. Klein ,SC,GS,15, ,,70
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF COMMISSIONERS,39790,39789,10,"Bethesda, MD",Special Assistant (Legal),Jennifer W. Feinberg ,SC,GS,15, ,,75
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF EXECUTIVE DIRECTOR,39793,39789,20,"Bethesda, MD",Executive Director,Patricia Hines Adkins ,NA,ES,, ,,5
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF EXECUTIVE DIRECTOR,39793,39789,20,"Bethesda, MD",Deputy Executive Director for Safety Operations,Career Incumbent,CA,ES,, ,,10
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF EXECUTIVE DIRECTOR,39793,39789,20,"Bethesda, MD",Deputy Executive Director for Operations Support,Vacant,,ES,, ,,15
CONSUMER PRODUCT SAFETY COMMISSION,OFFICE OF EXECUTIVE DIRECTOR,39793,39789,20,"Bethesda, MD",Chief Financial Officer,Career Incumbent,CA,ES,, ,,20
CONSUMER PRODUCT SAFETY COMMISSION,Office of Hazard Identification and Reduction,39791,39793,30,"Bethesda, MD",Deputy Associate Executive Director for EXHR,Career Incumbent,CA,ES,, ,,5
CONSUMER PRODUCT SAFETY COMMISSION,Office of Hazard Identification and Reduction,39791,39793,30,"Bethesda, MD",Associate Executive Director for Health Sciences,Career Incumbent,CA,ES,, ,,10
CONSUMER PRODUCT SAFETY COMMISSION,Office of Compliance,39792,39793,40,"Bethesda, MD","Deputy Director, Office of Compliance",Career Incumbent,CA,ES,, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,37750,,1,,,,,,,,,
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,DEPARTMENT OF THE CHIEF EXECUTIVE OFFICER,37751,37750,20,"Washington, DC",Chief Executive Officer,Wendy Spencer ,PAS,EX,III, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,DEPARTMENT OF THE CHIEF EXECUTIVE OFFICER,37751,37750,20,"Washington, DC",Deputy Chief of Staff for Policy,John Kelly ,XS,OT,, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,DEPARTMENT OF THE CHIEF EXECUTIVE OFFICER,37751,37750,20,"Washington, DC",Policy Advisor,Jennifer Hojaiban ,XS,OT,, ,,10
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,DEPARTMENT OF THE CHIEF EXECUTIVE OFFICER,37751,37750,20,"Washington, DC",Executive Assistant and Scheduler,Tess Hetzel ,XS,OT,, ,,15
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,DEPARTMENT OF THE EXECUTIVE DIRECTOR,37752,37750,40,"Washington, DC",Director Special Program Operations,Career Incumbent,CA,ES,, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,DEPARTMENT OF THE CHIEF OPERATING OFFICER,37753,37750,60,"Washington, DC",Executive Officer,Career Incumbent,CA,ES,, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,DEPARTMENT OF PLANNING AND PROGRAM INTEGRATION,37757,37750,80,"Washington, DC","Director, Planning and Program Integration",Career Incumbent,CA,ES,, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,DEPARTMENT OF PLANNING AND PROGRAM INTEGRATION,37757,37750,80,"Washington, DC",Chief of Staff,Asim Mishra ,XS,OT,, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,OFFICE OF GENERAL COUNSEL,40377,37750,100,"Washington, DC",General Counsel,Jeremy Joseph ,XS,OT,, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,OFFICE OF GENERAL COUNSEL,40377,37750,100,"Washington, DC",Executive Assistant,Phyllis Rae Green ,XS,OT,, ,,10
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,OFFICE OF GOVERNMENT RELATIONS,40378,37750,120,"Washington, DC","Director, Government Relations",Kimberly Allman ,XS,OT,, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,OFFICE OF GOVERNMENT RELATIONS,40378,37750,120,"Washington, DC",Deputy Director,Vacant,XS,OT,, ,,10
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,OFFICE OF GOVERNMENT RELATIONS,40378,37750,120,"Washington, DC","Deputy Director, Intergovernmental Relations",Vacant,XS,OT,, ,,15
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,OFFICE OF GOVERNMENT RELATIONS,40378,37750,120,"Washington, DC",Senior Legislative Assistant,Tess Mason-Elder ,XS,OT,, ,,20
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,OFFICE OF EXTERNAL AFFAIRS,40389,37750,125,"Washington, DC",Chief of External Affairs,Theodore Miller ,XS,OT,, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,OFFICE OF EXTERNAL AFFAIRS,40389,37750,125,"Washington, DC",Press Secretary,Vacant,XS,OT,, ,,10
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,OFFICE OF EXTERNAL AFFAIRS,40389,37750,125,"Washington, DC",Speech Writer,Vacant,XS,OT,, ,,15
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,DEPARTMENT OF PROGRAM OPERATIONS,40379,37750,140,"Washington, DC","Senior Advisor for Wounded Warrior, Veteran and Military Family Initiatives",Vacant,XS,OT,, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,OFFICE OF AMERICORPS VISTA,40380,37750,160,"Washington, DC","Director, AmeriCorps VISTA",Max Finberg ,XS,OT,, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,OFFICE OF AMERICORPS STATE AND NATIONAL,40381,37750,180,"Washington, DC",Director of  AmeriCorps,William C. Basl ,XS,OT,, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,OFFICE OF SENIOR CORPS,40382,37750,200,"Washington, DC",Office of Senior Corps,Vacant,XS,OT,, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,NATIONAL CIVILIAN COMMUNITY CORPS,40383,37750,220,"Washington, DC","Director, National Civilian Community Corps",Vacant,XS,OT,, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,OFFICE OF SOCIAL INNOVATION FUND,40384,37750,240,"Washington, DC","Director, Office of Social Innovation Fund",Damian Thorman ,XS,OT,, ,,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,BOARD OF DIRECTORS,40385,37750,260,"Washington, DC",Member,Rick Christman ,PAS,WC,,5 Years,10-06-17,5
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,BOARD OF DIRECTORS,40385,37750,260,"Washington, DC",Member,Romonia Dixon ,PAS,WC,,5 Years,10-06-18,10
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,BOARD OF DIRECTORS,40385,37750,260,"Washington, DC",Member,Dean Allen Reuter ,PAS,WC,,5 Years,09-14-16,15
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,BOARD OF DIRECTORS,40385,37750,260,"Washington, DC",Member,Victoria Ann Hughes ,PAS,WC,,5 Years,10-06-16,20
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,BOARD OF DIRECTORS,40385,37750,260,"Washington, DC",Member,Eric P. Liu ,PAS,WC,,5 Years,12-27-17,25
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,BOARD OF DIRECTORS,40385,37750,260,"Washington, DC",Member,Shamina Singh ,PAS,WC,,5 Years,10-06-19,30
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,BOARD OF DIRECTORS,40385,37750,260,"Washington, DC",Member,Vacant,PAS,WC,,5 Years,,35
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,BOARD OF DIRECTORS,40385,37750,260,"Washington, DC",Member,Vacant,PAS,WC,,5 Years,,40
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,BOARD OF DIRECTORS,40385,37750,260,"Washington, DC",Member,Vacant,PAS,WC,,5 Years,,45
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,BOARD OF DIRECTORS,40385,37750,260,"Washington, DC",Member,Vacant,PAS,WC,,5 Years,,50
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,BOARD OF DIRECTORS,40385,37750,260,"Washington, DC",Member,Vacant,PAS,WC,,5 Years,,55
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,BOARD OF DIRECTORS,40385,37750,260,"Washington, DC",Member,Vacant,PAS,WC,,5 Years,,60
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,BOARD OF DIRECTORS,40385,37750,260,"Washington, DC",Member,Vacant,PAS,WC,,5 Years,,65
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,BOARD OF DIRECTORS,40385,37750,260,"Washington, DC",Member,Vacant,PAS,WC,,5 Years,,70
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,BOARD OF DIRECTORS,40385,37750,260,"Washington, DC",Member,Vacant,PAS,WC,,5 Years,,75
CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,OFFICE OF THE INSPECTOR GENERAL,37755,37750,280,"Washington, DC",Inspector General,Deborah J. Jeffrey ,PAS,EX,IV, ,,5
THE COUNCIL OF INSPECTORS GENERAL ON INTEGRITY AND EFFICIENCY,THE COUNCIL OF INSPECTORS GENERAL ON INTEGRITY AND EFFICIENCY,40103,,1,"Washington, DC",Executive Director,Career Incumbent,CA,ES,, ,,5
THE COUNCIL OF INSPECTORS GENERAL ON INTEGRITY AND EFFICIENCY,THE COUNCIL OF INSPECTORS GENERAL ON INTEGRITY AND EFFICIENCY,40103,,1,"Washington, DC",Executive Director for the Inspector General Training Institute,Career Incumbent,CA,ES,, ,,10
COURT SERVICES AND OFFENDER SUPERVISION AGENCY FOR THE DISTRICT OF COLUMBIA,COURT SERVICES AND OFFENDER SUPERVISION AGENCY FOR THE DISTRICT OF COLUMBIA,37495,,1,"Washington, DC",Director,Nancy M. Ware ,PAS,EX,IV, ,,5
COURT SERVICES AND OFFENDER SUPERVISION AGENCY FOR THE DISTRICT OF COLUMBIA,COURT SERVICES AND OFFENDER SUPERVISION AGENCY FOR THE DISTRICT OF COLUMBIA,37495,,1,"Washington, DC",Attorney (General Counsel),Career Incumbent,CA,ES,, ,,10
OFFICE OF THE SECRETARY OF DEFENSE OFFICE OF THE INSPECTOR GENERAL,OFFICE OF THE SECRETARY OF DEFENSE OFFICE OF THE INSPECTOR GENERAL,40062,,,"Alexandria, VA",Inspector General,Vacant,PAS,EX,IV, ,,5
OFFICE OF THE SECRETARY OF DEFENSE OFFICE OF THE INSPECTOR GENERAL,OFFICE OF THE INSPECTOR GENERAL,40081,40062,,"Alexandria, VA",Chief of Staff,Career Incumbent,CA,ES,, ,,5
